STD_YM,STD_YMD,HDONG_CD,HDONG_NM,MAN_0004,MAN_0509,MAN_1014,MAN_1519,MAN_2024,MAN_2529,MAN_3034,MAN_3539,MAN_4044,MAN_4549,MAN_5054,MAN_5559,MAN_6064,MAN_6569,MAN_70U,WMAN_0004,WMAN_0509,WMAN_1014,WMAN_1519,WMAN_2024,WMAN_2529,WMAN_3034,WMAN_3539,WMAN_4044,WMAN_4549,WMAN_5054,WMAN_5559,WMAN_6064,WMAN_6569,WMAN_70U
201807,20180728,1135059500,공릉1동,0.01,487.53,2076.53,3964.16,5945.32,8751.72,9758.45,12180.17,11157.77,13558.67,12881.63,12625.95,11648.58,7851.24,6466.6,0,547.76,2174.03,3668.59,6687.83,6998.73,6938.48,8467.2,7751.09,9497.8,7746.21,7624.71,5736.11,3551.61,3726.45
201807,20180728,1135060000,공릉2동,0,503.07,2499.43,6301.79,7138.26,6290.36,7186.1,9990.55,9825.84,13956.38,13179.68,11189.65,9687.96,5756.1,4823.13,0,704.95,2490.04,4275.76,4686.81,4559.39,4950.82,7323.82,7952.08,10875.58,7824.07,6528.31,4649.1,2710.84,2943.72
201807,20180728,1135061100,하계1동,0.39,187.29,1122.22,2100.67,2531.76,3161.68,3375.69,4338.14,4853.19,6627.12,5855.3,5656.37,5185.26,3299.34,2609.54,0,300.61,1089.48,1921.76,2408.28,2466.39,2278.43,3386.49,4274.66,5471.79,4219.79,3798.37,2667.88,1324.71,1526.7
201807,20180728,1135061200,하계2동,0.77,161.97,834.17,1482.93,1824.85,2769.34,3184.21,3896.28,3822.02,5078.69,4414.39,4481.18,4184.07,2807.56,2369.48,0,179.07,822.78,1543.7,2134.09,2368.51,2268.2,2964.13,3083.37,3717.4,3001.47,2969.03,2137.59,1210.22,1323.67
201807,20180728,1135061900,중계본동,0,121.55,702.53,1430.94,845.1,1165.95,1033.05,1603.14,2139.09,3478.17,3137.83,2618.7,2263.69,1347.21,1093.01,0,141.22,825.69,1544.5,918.85,836.49,768.14,1233.37,2071.51,2830.26,1776.52,1335.02,887.93,480.32,608.91
201807,20180728,1135062100,중계1동,0,142.91,1034.64,2014.83,1200.05,1454.98,1595.43,2016.21,3074.37,4936.53,3994.76,3164.93,2938.43,2059.2,1523.05,0,177.77,1026.91,2048.59,1220.07,1123.39,1169.91,1939.89,3014.66,4002.27,2317.13,1791.68,1128.49,594.33,790.04
201807,20180728,1135062400,중계4동,0,116.36,498.09,984.98,1045.94,1362.95,1371.29,1891.92,2115.29,3095.61,2777.32,2662.8,2575.02,1687.78,1498.69,0,122.68,530.99,960.08,1035.28,1070.46,1063.34,1531.14,1838.18,2438.41,1827.41,1685.35,1257.35,755.86,919.43
201807,20180728,1135062500,중계2.3동,2.52,259.67,1479.41,2294.49,2711.4,4078.8,4290.25,5546,5636.14,7264.65,5953.79,5809.77,5492.66,3937.95,3411.99,0,321.17,1570.18,2553.25,3141.73,3561.25,3430.51,4829.26,5176.43,6122.93,4269.5,4110.71,2798.57,1650.8,1929.27
201807,20180728,1135063000,상계1동,1.45,518.68,1810.18,2409.76,3395.21,5630.28,7182.53,9692.69,8787.81,10836.37,10624.6,10833.42,9240.42,6093.69,5182.61,2.48,612.82,1858.03,2423.93,3892.51,4659.97,5359.84,7047.79,6455.41,7720.51,6621.8,6626.41,4872.16,2548.66,2980.09
201807,20180728,1135064000,상계2동,0,223.22,1164.75,2857.49,4371.25,5712.47,5604.25,6461.15,5962.68,7650.78,7193.94,7430.45,7296.72,5046.63,4137.94,0,247.85,1454.65,3196.84,4819.98,4999.49,4257.8,4906.9,5038.91,6570.98,5156.5,4902.22,3663.95,2081.85,2298.53
201807,20180728,1135066500,상계3.4동,0,172.1,689.13,1251.09,1454.83,2226.96,2430.01,3494.39,3728.37,4713.03,4737.2,5207.71,4289.88,2976.76,2603.03,0.01,189.1,839.75,1109.35,1737.68,1715.87,1918.48,2576.51,2728.95,3446.34,3193.13,3182.47,2684.12,1586.68,1692.94
201807,20180728,1135067000,상계5동,0,140.01,574.32,968.11,1155,1832,1811.57,2808.24,2782.6,3436.11,3375.74,3354.09,2976.86,1805.26,1447.96,0,166.78,610.03,966.94,1269.7,1362.44,1365.83,1895.88,1985.19,2454.18,2170.3,2002.47,1529.06,809.22,1129.69
201807,20180728,1135069500,상계6.7동,0.08,468.62,2324.04,3848.19,5332.82,8256.77,9685.4,12331.65,11533.84,14239.78,13030.32,12844.35,11311.22,7495.51,6209.99,0,630.75,2387.25,4024.93,5642.63,6832.36,7158.79,9095.9,8823.37,10610.6,8065.58,7779.63,5675.21,3047.8,3588.97
201807,20180728,1135070000,상계8동,0,163.04,656.5,1032.69,1299.67,2179.29,3317.38,4150.22,3425.29,4227.99,3699.92,3760.5,3241.49,2177.6,1894.8,0.19,155.82,636.55,1044.85,1420.4,1978.13,2651.79,3152.72,2576.94,3110.54,2417.54,2422.13,1881.14,971.68,1057.6
201807,20180728,1135071000,상계9동,0,130.93,528.83,781.16,972.94,1589.66,2083.3,2779.23,2649.29,3212.73,2903.66,2788.38,2309.73,1474.65,1266.92,0.09,139.91,562.77,815.27,1168.71,1448.78,1662.29,2107.4,2005.42,2295.62,1864.11,1743.97,1261.82,658.56,805.89
201807,20180728,1135072000,상계10동,0.04,143.16,659.05,1094.54,1503.47,2266.08,2664.89,3388.99,3122.18,4043.28,3831.53,3654.65,3161.56,2087.48,1632.14,0,159.08,727.17,1313.43,1694.1,1878.92,2003.09,2428.73,2376.1,3104.62,2365.62,2239.78,1707.33,794.8,930.86
201807,20180729,1111051500,청운효자동,0,100.26,466.04,753.6,1237.18,2029.07,2106.01,2297.83,2018.85,2538.39,2345.96,2046.72,1870.95,1243.97,1362.46,0,165.64,567.86,802.96,1245.48,1453.52,1597.88,1746.84,1648.84,1876.29,1473.94,1259.04,1098.23,633.19,815.83
201807,20180729,1111053000,사직동,0,332.78,1315.34,2186.72,4074.57,6516.95,6217.99,6451.5,5790.66,7068.87,6240.52,6284.18,5797.7,3740.8,4693.63,0.4,440.35,1618.03,3009.46,5723.27,6928.34,5817.46,6049.56,5537.38,5722.26,4334.68,4144.54,3550.22,2281.83,2896.92
201807,20180729,1111054000,삼청동,0.08,63.01,211.29,325.14,592.79,945.93,1065.2,1260.41,1084.66,1405.06,1173.52,1212.77,1023.67,661.55,660.06,0.17,67.19,283.97,388.2,764.75,986.02,878.01,996.3,997.07,1036.54,836.25,673.52,475.8,270.1,385.09
201807,20180729,1111055000,부암동,0.03,242.41,846.02,1007.93,1515.34,2952.24,3374.72,4453.06,3812.84,4812.84,4443.63,4535.93,3861.91,2106.74,2039.65,0,271.09,1022.97,1112.08,1526.75,2146.46,2584.41,3249.8,2933.28,3394.79,2804.42,2645.01,2200.04,1058.12,1480.56
201807,20180729,1111056000,평창동,0,421.25,1660.11,2338.38,3182.47,5903.57,6463.13,8491.3,7105.23,9381.54,8993.14,9896.67,8259.36,4755.53,5150.36,0,466.98,1807.18,2362.27,3633.67,4399.91,5594.35,6668.22,5901.89,7486.67,6979.43,6624.13,5326.05,2697.78,4116.48
201807,20180729,1111057000,무악동,0,42.09,183.31,350.77,406.45,666.36,721.6,727.15,775.62,952.29,861.69,873.26,718.94,567.11,587.4,0.72,61.28,250.14,419,586.05,575.22,566.45,648.36,688.46,700.71,633.5,655.2,499.36,336.19,437.99
201807,20180729,1111058000,교남동,0,92.83,280.37,395.87,611.44,1111.78,1272.09,1391.21,1229.74,1543.21,1502.2,1476.12,1376.58,874.78,921.41,0.88,99.84,354.63,530.34,821.88,1166.57,1056.54,1178.93,1103.63,1146.03,1008.13,979.43,714.64,465.37,618.39
201807,20180729,1111060000,가회동,0.85,33.11,153.06,374.55,400.87,649.4,712.64,797.6,671.85,950.56,768.69,798.94,742.15,467.92,395.93,2.33,36.2,180.25,304.43,479.84,610.61,558.74,620.26,567.84,671.54,508.46,409.21,323.6,161.53,247.31
201807,20180729,1111061500,종로1.2.3.4가동,5.77,672.28,2749.78,5752.84,12324.58,20075.52,17612.78,15988.09,14275.9,16879.59,15556.04,16826.28,17138.58,11870.78,16407.07,11.03,973.62,3592.99,7496.04,17445.42,19492.94,14708.64,13870.32,12352.31,12925.51,10837.6,10698.45,9133.69,6156.08,7994.26
201807,20180729,1111063000,종로5.6가동,0.09,144.24,691.27,1616.4,3956.23,5756.42,4633.93,4478.02,3878.61,4695.53,4661.55,5198.37,5226.47,3702.33,4658.29,2.08,201.38,759.92,1941.45,5099.66,5432.87,3840.27,3491.34,3242.28,3439.93,3236.88,3426.68,2937.69,2044.23,2539.77
201807,20180729,1111064000,이화동,0.05,106.47,542.17,1252.21,3050.94,4415.98,3600.83,3081.37,2688.29,2875.73,2681.14,2798.46,2727.72,1831.79,2012.9,3.37,182.92,678.95,1879.01,4849.89,4978.68,3386.7,3000.99,2594.43,2696.72,2166.88,2064.1,1565.16,996.13,1280
201807,20180729,1111065000,혜화동,2.33,138.78,677.12,1491.96,2893.16,4421,3530.8,3278,3118.14,3625.42,3245.02,3284.36,3161.84,1991.5,2233.28,3.28,192.9,838.72,1929.15,4227.37,4249.85,3033.53,2900.05,2832.92,2848.47,2242.22,2247.52,1668.71,1032.96,1418.78
201807,20180729,1111067000,창신1동,0,65.53,355.12,638.19,1582.22,2349.08,2163.66,2276.31,1893.7,2436.38,2377.83,2741.54,2886.5,2072.44,2587.99,1.29,103.38,325.08,724.92,1816.56,2092.59,1581.85,1688.39,1464.13,1713.93,1576.58,1755.28,1490.74,1053.14,1270.89
201807,20180729,1111068000,창신2동,0,16.64,83.77,233.39,496.23,661.84,561.74,564.73,468.8,603.76,584.95,636.61,642.85,510.77,692.12,0.97,32.06,106.65,240.49,536.5,543.22,435.76,403.67,391.61,452.19,422.7,450.73,394.06,287.94,391.51
201807,20180729,1111069000,창신3동,0,10.54,69.24,136.17,293.27,435.28,358.43,366.63,308.1,362.08,332.39,330.85,313.45,213.81,231.88,0,20.77,72.46,132.26,344.63,394.45,246.74,270.13,236.26,257.34,228.14,241.54,208.99,145.54,164.76
201807,20180729,1111070000,숭인1동,0.07,29.83,163.6,381.73,873.86,1190.04,985.19,1014.1,826.53,1011.85,1033.67,1122.33,1140.44,888.92,1300.1,0,49.88,175.85,405.02,1007.82,1021.22,718.95,753.6,659.83,749.74,686.71,741.14,669.36,518.91,693.08
201807,20180729,1111071000,숭인2동,1.39,93.36,483.29,1095.56,2602.28,3987.55,3347.14,3279.8,2763.07,3429.64,3594.88,4173.99,4143.7,3220.33,4292.3,0.06,155.9,535.85,1240.08,3121.72,3394.39,2429.62,2448.27,2100.54,2395.37,2302.54,2419.02,2149.89,1642.69,2201.21
201807,20180729,1135056000,월계1동,1.25,201,738.47,1419.6,2667.08,3147.2,3216.76,3954.59,3806.45,4132.69,3718.52,4212.92,3979.87,2998.84,3461.21,0,242.37,795,1194.98,2391.44,2346.78,2374.25,3004.3,2808.98,3101.96,2677.18,2800.02,2173.87,1593.67,2056.98
201807,20180729,1135057000,월계2동,1.33,119.9,530.46,985.05,1328.78,1873.12,2371.12,3123.35,2896.42,3379.49,3248.55,3303.57,3249.68,2385.45,2420.24,0.02,181.64,556.72,900.87,1320.21,1468.48,1531.35,2111.95,2175.56,2347.99,2004.71,2153.07,1818.71,1140.75,1367.56
201807,20180729,1135058000,월계3동,0.14,287.38,1157.69,1468.72,2460.02,3701.46,4697.22,5929.04,5620.95,6414.98,5727.13,5792.6,5327.93,3376.1,3286.59,1.02,385.92,1187.19,1557.72,2372.59,2920.86,3296.96,4469.86,4093.58,4715.61,3826.41,3735.85,2744.6,1745.7,1994.56
201807,20180729,1135059500,공릉1동,0.04,496.98,1993.73,2986.4,5426.78,7613.96,7957.55,9905.97,8775.85,9856.13,9442.1,10029.11,9449.48,5963.51,5346.22,1.04,618.76,2001.52,3104.69,5791.37,6004.43,5919.17,7216.24,6584.26,7468.57,6659.4,6844.16,4998.2,2987.26,3391.22
201807,20180729,1135060000,공릉2동,0,564.44,2156.36,2936.95,4276.94,5702.5,5846.43,8351.3,7964.56,9553.77,8555.43,8740.78,7891.13,4675.7,3922.45,2.07,688.9,2358.2,3040.13,4105.31,4045.3,4602.13,6588.35,6407.29,7016.39,5784.4,5891.07,3941.64,2325.69,2548.38
201807,20180729,1135061100,하계1동,0,174.85,1114.99,1795.61,2453.72,2888.45,2884.97,3715.77,3983.49,5566.58,4920.28,4908.04,4338.26,2733.42,2189.67,0.21,218.14,1033.02,1769,2265.89,2133.84,2201.02,3123.23,3736.72,4834.69,3748.52,3574.16,2648.09,1362.5,1536.78
201807,20180729,1135061200,하계2동,0.06,142.34,758.58,1206.78,1751.47,2374.16,2479.54,3112.57,3002.24,3679.45,3419,3460.38,3314.88,2076.9,1914.03,1.25,184.87,764.17,1234.23,1797.36,1878.93,1860.24,2534.09,2506.16,3109.49,2503.69,2532.84,1822.59,1055.22,1218.01
201807,20180729,1135061900,중계본동,0,98.81,627.5,1310.12,856.02,987.16,859.17,1148.1,1651.09,3106.26,2647.72,2328.35,1957.36,1015.96,834.1,0,97.45,597.24,1323.5,788.78,717.44,683.5,1042.02,1685.17,2536.94,1633.1,1183.49,773.71,359.97,527.38
201807,20180729,1135062100,중계1동,0,128.89,783.44,1799.19,1148.24,1282.24,1274.9,1809.57,2494.64,4333.97,3530.65,2736.4,2416.39,1501.24,1220,0,158.74,772,1904.71,1128.86,1017.27,1020.07,1679.27,2527.26,3567.99,2086.24,1622.96,1083.81,570.2,701.86
201807,20180729,1135062400,중계4동,0,67.28,495.12,885.86,998.7,1287.37,1268.23,1490.68,1862.14,2731.26,2342.54,2538.23,2059.03,1392.87,1268.51,0,106.91,465.49,813.06,951.13,1005.82,916.88,1354.8,1587.07,2041.25,1594.75,1669.68,1248.86,675.81,822.52
201807,20180729,1135062500,중계2.3동,0,229.73,1392.15,2043.69,2660.98,3551.51,3605.08,4708.51,4906.06,6048.98,4984.42,4876.33,4842.98,3049.98,2902.76,0.03,353.66,1370.94,2148.52,2909.22,2967.3,3044.41,4112.19,4517.56,5310.23,3875.43,3787.55,2779.57,1580.22,1957.54
201807,20180729,1135063000,상계1동,2.37,466.18,1741.82,2226.49,3080.16,4985.16,5967.4,7963.57,7434.62,8359.63,8422.69,9152.79,8340.71,5131.31,4768.05,2.66,586.43,1863.95,2067.26,3321.39,4420.07,4642.92,6227.61,5537.08,6546.73,6186.27,6500.47,4772.35,2530.6,2801.6
201807,20180729,1135064000,상계2동,0,234.73,1233.02,2799.86,4148.25,4902.93,4542.41,5158.41,4758.88,6355.64,5860.87,6163.36,5760.99,4003.63,3383.39,0,233.91,1370.93,2739.31,4236.58,4183.22,3484.74,4393.05,4270.27,5158.74,4580.34,4412.74,3396.42,1891.37,2110.35
201807,20180729,1135066500,상계3.4동,0,189.02,734.74,1202.54,1240.68,1937.1,1970.13,2633.31,2760.08,3826.15,3818.52,4403.67,3627.64,2403.4,2506.17,0.01,211.08,804.77,966.8,1588.1,1685.08,1584.04,2172.65,2355.04,3025.22,2705.15,3029.86,2433.04,1417.65,1671.1
201807,20180729,1135067000,상계5동,0.04,145.45,462.77,944.83,1018.75,1486.37,1537.88,2111.49,2145.61,2603.31,2498.24,2595.76,2211.9,1407.4,1204.16,0,147.61,544.13,888.22,1106.51,1229.7,1158.77,1648.57,1670.91,1983.28,1890.61,1729.12,1435.73,762.29,926.78
201807,20180729,1135069500,상계6.7동,0.01,463.04,2068.7,3332.78,4848.22,7000.28,7926.86,9638.59,9119.01,10863.8,10107.95,10012.41,9076.74,5844.47,5013.47,2.39,576.24,2074.07,3236.94,5074.57,5873.38,6000.2,7884.58,7257.8,8514.6,7047.77,6847.91,5082.58,2765.01,3345.22
201807,20180729,1135070000,상계8동,0.15,126.69,611.23,945.86,1171.25,1748.82,2792.01,3521.86,2745.63,3151.74,2945.15,2785.48,2646.2,1618.75,1513.62,0.22,145.32,534.28,831.8,1174.77,1658.26,2326.63,2733.9,2056.48,2523.89,2108.54,2119.61,1656.13,840.55,863.01
201807,20180729,1135071000,상계9동,0.04,123.73,509.91,779.53,913.52,1332.81,1761.18,2204.16,2107.99,2324.84,2191.77,2062.98,1931.68,1190.58,1041.98,0.13,150.5,519.95,754.52,976.42,1231.95,1445.4,1814.63,1672.54,1896.42,1666.27,1574.46,1129.49,620.88,689.49
201807,20180729,1135072000,상계10동,0,121.53,625.91,1000.45,1438.6,1868.72,2169.53,2668.04,2368.84,3015.74,2824.35,2750.75,2507.02,1557.82,1251.25,0,162.11,622.43,1015.55,1424.2,1662.5,1686.82,2157.48,1928.33,2387.87,1997.21,1880.98,1419.93,736.11,783.08
201807,20180730,1111051500,청운효자동,0,113.24,491.2,938.43,1264.54,2564.05,2941.22,3354.21,3081.47,3932.54,3403.32,3233.71,2780.07,1789.04,1709.16,0,158.08,413.99,700.33,1562.7,1906.07,1892.91,2238.68,2211.41,2366.72,2065.71,1693.1,1353.4,741.29,999.81
201807,20180730,1111053000,사직동,1.1,242.35,1032.28,2252.28,4467.32,9510.18,11743.85,14643.23,13720.12,15752.24,13114.92,12375.63,10587.55,6653.2,7286.63,0.35,331.65,1130.96,2553.3,7420.2,11907.65,10567.98,10913.4,9234.96,9794.92,6973.22,6547.47,5012.58,2680.09,3847.73
201807,20180730,1111054000,삼청동,0,66.08,144.09,363.17,591.34,1162.61,1552.98,2035.09,1946.04,2455.17,1933.46,1905.05,1614.85,1081.06,1113.32,0.81,58.92,180.64,432.76,839.04,1262.95,1152.03,1340.6,1251.34,1332.02,1057.79,990.31,657.32,368.41,477.29
201807,20180730,1111055000,부암동,0,170.37,549.56,931.55,1587.49,3061.59,3741.56,5213.46,5311.03,6544.94,5930.61,5948.28,4979.09,2866.58,2408,0,172.94,565.93,882.54,1619.05,1973.58,2140.78,2865.44,2978.07,3372.77,2938.06,2782.92,2042.82,1051.89,1464.32
201807,20180730,1111056000,평창동,0,349.42,1098.17,2127.66,3072.59,5832.84,6853.72,8942.63,8787.43,11024.2,10194.87,10808.99,8949.34,5087.87,5654.53,0,439.09,1216.36,2122.18,3529.6,4249.01,4542.29,5619.72,5792.47,6841.76,6261.43,6444.61,4894.13,2792.2,4001.17
201807,20180730,1111057000,무악동,0,34.75,138.83,340.25,465.85,896.32,1036.95,1384.65,1224.61,1535.34,1344.22,1335.47,1182.06,758.16,869.75,1.52,44.02,142.5,325.95,672.69,964.8,898.78,1021.35,996.89,1159,978.88,949.74,764.65,473.44,593.38
201807,20180730,1111058000,교남동,0,76.05,211.79,445.5,743.83,1516.03,1878.04,2423.22,2321.2,2840.58,2589,2500.92,2163.69,1381.49,1393.44,0.82,82.3,275.62,492.18,1088.33,1738.87,1655.71,1897.24,1761.42,1915.79,1648.75,1546.04,1209.57,602.85,779.13
201807,20180730,1111060000,가회동,0.04,37.17,104.56,584.06,415.92,1040.98,1458.14,2016.55,1792.95,2253.68,1649.07,1504.62,1299.73,787.27,813.68,0,34.94,151.79,333.58,691.21,1000.75,1060.81,1159.39,995.65,1014.41,791.22,715.08,518.22,271.26,379.89
201807,20180730,1111061500,종로1.2.3.4가동,3.33,686.46,2318.08,6516.73,16322.06,32419.14,37789.32,46769.08,42091.38,47367.53,38054.24,34484.4,30275.39,20685.62,27178.08,2.08,759.19,2751.3,7916.35,26295.72,36400.81,31128.74,29866.38,26010.85,26091.58,20695.8,20317.13,15684.5,9833.27,13253.75
201807,20180730,1111063000,종로5.6가동,0.27,140.95,547.49,1915.7,5755.05,9974.31,10610.52,12882.4,10790.79,12403.81,10815.35,11171.88,10187.67,6581.78,8303.24,0.97,216.7,942.91,2834.35,8694.48,10993.22,8793.02,8922.89,7910.09,8695.47,7418.92,7414.96,6069.98,3804.86,4626.65
201807,20180730,1111064000,이화동,0.11,130.32,457.61,1496.49,3285.44,5254.45,5224.31,5751.83,5150.08,5823.66,4994.51,5076.12,4832.08,3097.75,3651.21,1.68,168.32,569.11,1851.98,5386.06,6399.08,5087.09,5137.27,4596.98,4714.98,3783.06,3800.74,2914.66,1910.45,2246.17
201807,20180730,1111065000,혜화동,1.48,103.01,490.88,1655.15,3147.15,4869.9,4651.56,5528.13,4934.4,6045.72,5259.36,5225.48,4798.45,2871.17,3088.45,0,151.3,563.93,1933.19,5226.05,5291.05,4055.47,4223.32,3870.09,4204.42,3617.36,3559.2,2698.2,1503.45,1786.51
201807,20180730,1111067000,창신1동,0.11,72.31,227.36,776.82,2140.4,3482.65,3682.77,4585.18,4038.19,4629.27,4245.48,4601.63,4408.04,3045.42,3914.77,0,82.7,267.24,903.78,2889.02,3514.99,2932.68,3284.27,2876.3,3340.43,2950.77,3206.43,2561.67,1559.78,1985.89
201807,20180730,1111068000,창신2동,0.08,20.32,52.87,239.97,705.98,1044.14,1009.96,1178.46,1081.02,1266.4,1110.01,1103.89,1027.39,768.83,1117.24,0,23.75,80.57,287.78,906.88,1019.18,817.06,860.1,780.49,909.21,817.27,860.45,698.64,459.18,606.79
201807,20180730,1111069000,창신3동,0.01,13.21,43.56,152.05,403.65,590.3,607.61,726.39,610.58,644.3,548.04,551.19,444.63,339.99,342.67,0,16.6,46.73,174.96,552.74,617.02,511.93,477.63,435.65,458.97,388.26,354.22,291.01,188.29,214.81
201807,20180730,1111070000,숭인1동,0.09,33.73,111.25,423.66,985.14,1493.43,1502.12,1862.67,1599.66,1841.88,1639.24,1714.9,1567.14,1193.52,1667.81,0,36.93,130.89,460.19,1414.77,1545.49,1284.07,1343.68,1163.64,1354.63,1142.12,1117.02,944.96,686.07,913.69
201807,20180730,1111071000,숭인2동,0.97,101.19,378.08,1421.91,3474.07,5559.53,5840.76,6901.84,6036.87,7014.18,6275.43,6651.74,6257.29,4553.27,6161.79,0,129.22,471.18,1587.75,4962.28,5563.82,4665.38,4933.54,4299.86,4763.12,4021.34,4252.31,3549.09,2527.19,3400.78
201807,20180730,1135056000,월계1동,0,149.15,533.26,1329.71,2799.91,3613.21,3697.19,5041.66,4760.4,5500.67,4955.93,5280.38,5012.49,3379.35,3985.57,0,186.19,556.01,1275.51,2653.95,2829.16,2649.85,3452.51,3199.84,3766.84,3214.04,3087.58,2726.71,1802.77,2311.3
201807,20180730,1135057000,월계2동,0,88.57,386.45,1042.31,1461.07,1983.09,2373.51,3449.51,3359.08,4151.15,3872.73,4036.25,4014.33,2674.31,2835.48,0,107.41,399.4,1075.11,1444.58,1562.16,1707.7,2233.83,2316.86,2847.88,2467.76,2552.83,2114.62,1284.4,1557.08
201807,20180730,1135058000,월계3동,0,189.95,853.3,1333.71,2629.75,4120.84,5329.12,7487.39,7274.25,8532.39,7693.35,7764.58,6895.03,4350.74,4332.89,0,269.45,918.21,1427.7,2625.29,3200.34,3380.45,4553.44,4475.38,5352.02,4521.12,4226.77,3223.06,2057.09,2332.57
201807,20180730,1135059500,공릉1동,0,343.3,1585.33,2980.68,5964.01,8283.72,9355.43,12849.42,12084.14,13916.05,12655.55,13016.39,12070.37,7574.15,6816.48,0,363.62,1493.8,2989.72,6796.67,7202.71,6744.34,7965.86,7543.7,9217.87,7641.56,7642.31,5680.04,3432.41,4000.79
201807,20180730,1135060000,공릉2동,0,431.44,1886.22,2937.12,4576.62,6067.45,6539.89,9488.15,9514.7,11230.45,10062.96,10370.95,9741.44,5655.54,4873.17,0,508.63,1882.14,2891.26,5436.57,4346.05,4544.05,6457.35,6632.54,7654.55,6344.27,6221.75,4499.25,2619.14,2838.95
201807,20180730,1135061100,하계1동,0,139.73,809.51,1969.97,2939.17,3269.64,3196.64,4306.94,4624.07,6317.55,5992.41,5987.66,5580.81,3412.13,3109.24,0,181.85,835.64,1656.91,2723.03,2549.77,2374.37,3252.77,4188.52,5317.33,4486.11,4048.04,3072.41,1682.49,1833.07
201807,20180730,1135061200,하계2동,0,97.52,615.25,1222.7,1975.23,2711.59,2883.81,4110.58,4085.31,5021.04,4496.62,4498.22,4224.08,2670.71,2544.17,0,134.02,652.77,1246.04,2161.28,2512.66,2269.28,2855.06,2985.49,3869.69,3241.53,2987.17,2235.53,1336.18,1496.42
201807,20180730,1135061900,중계본동,0,80.59,580.19,1054.93,751.92,898.74,843.16,1279.02,1716.33,2737.33,2537.94,2316.74,2213.48,1166.68,1093.59,0,99.44,609.2,1128.22,681.59,636.03,592.14,1034.39,1751.44,2355.98,1636.17,1226.99,855.5,427.54,576.58
201807,20180730,1135062100,중계1동,0,91.12,794.37,1368.83,991.68,1195.4,1167.46,1697.22,2235.37,3637.25,3175.27,2779.82,2712.27,1723.63,1439.13,0,125.47,789.26,1375.23,1080.47,987.68,956.68,1472.28,2458.15,3220.88,2163.88,1726.74,1173.06,580.82,679.15
201807,20180730,1135062400,중계4동,0,76.43,395.65,1105.41,973.1,1198.42,1211.38,1748.79,1919.52,2823.69,2539.99,2655.8,2444.6,1515.57,1503.35,0,84.88,372.54,832.51,1012.57,1007.35,948.57,1404.77,1784.52,2305.81,1946.26,1823.89,1324.82,852.11,938.95
201807,20180730,1135062500,중계2.3동,0,175.58,854.14,1781.17,2639.7,3376.05,3580.81,4933.61,4936.04,6248.63,5662.59,5475.34,5311.65,3587.55,3543.8,0,250.43,1010.03,2001.21,2979.17,3216.43,3030.18,4216.47,4472.07,5755.75,4506.38,4108.52,2936.52,1812.82,2146.65
201807,20180730,1135063000,상계1동,0.05,319.38,1114.06,1961.81,3066.11,4920.03,6233.33,8523.15,8117.05,10094.27,9640.11,9653.96,8830.65,5300.21,5202.01,0.09,399.42,1208.51,1816.63,3660.66,4411.03,4355.63,5977.49,5540.42,6938.18,6239.46,5908.61,4646.63,2499.68,3028.17
201807,20180730,1135064000,상계2동,0,160.36,776.07,2576.22,4041.09,4767.41,4406.93,5511.87,5429.37,7028.47,6543.09,6876.11,6658.42,4400.86,4039.34,0,193.48,942.4,2917.58,4672.42,4296.64,3824.35,4475.79,4731.56,6214.51,5154.3,5028.49,3647,2072.33,2327.25
201807,20180730,1135066500,상계3.4동,0,153.01,535.41,1242.14,1312.97,1818.71,1845.8,3064.15,3172.83,4381.19,4117.78,4388.93,3868.84,2499.99,2810.46,0,194.34,600.27,1055.49,1500.2,1586.55,1560.41,2311.69,2390.48,3146.25,2890.97,2964.23,2357.19,1529.86,1694.67
201807,20180730,1135067000,상계5동,0,84.87,422.69,853.01,1073.71,1587.1,1571.09,2372.66,2693.3,3338.67,3181.89,3189.31,2774.87,1756.53,1561.29,0,138.55,423,874.56,1075.15,1204.24,1052.88,1664.69,1784.4,2360.02,2067.54,1973.6,1421.43,898.09,1042.88
201807,20180730,1135069500,상계6.7동,0,339.56,1573,3582.41,5366.19,7632.92,9182.61,12458.34,11783.29,14638.87,13232.14,13336.35,12099,7713.45,6933.12,0,510.76,1707.37,3662.56,6272.06,6782.46,6744.79,8870.43,8759.07,10911.21,9095.67,8803.66,6397.5,3526.75,4388.12
201807,20180730,1135070000,상계8동,0,136.3,512.16,940.11,1198.07,2047.53,3029.62,4223.49,3463.16,4203.14,3746.48,3941.54,3441.16,2188.8,2012.97,0,169.96,518.57,897.67,1522.93,1965.45,2467.8,3020.33,2537.89,3297.17,2504.94,2565.33,2074.3,1079.49,1211.25
