STD_YMD,dong,TMST
20180618,wolgye2,2653.112
20180618,wolgye3,4106.534
20180618,gongneung1,8296.334
20180618,gongneung2,7636.829
20180618,hagye1,4004.453
20180618,hagye2,3092.795
20180618,junggyebon,1542.271
20180618,junggye1,2019.652
20180618,junggye4,1871.902
20180618,junggye23,4206.656
20180618,sanggye1,5670.542
20180618,sanggye2,4310.932
20180618,sanggye34,2529.988
20180618,sanggye5,1782.44
20180618,sanggye67,8977.596
20180618,sanggye8,3395.714
20180618,sanggye9,2235.982
20180618,sanggye10,2291.056
20180619,cheongunhyoja,2220.339
20180619,sajik,9648.854
20180619,samcheong,1396.271
20180619,buam,3423.942
20180619,pyeongchang,6163.334
20180619,muak,1008.459
20180619,gyonam,1814.37
20180619,gahoe,1361.48
20180619,jongno1234,28700.714
20180619,jongno56,8214.517
20180619,ihwa,4483.032
20180619,hyehwa,4935.066
20180619,changsin1,2841.837
20180619,changsin2,848.011
20180619,changsin3,519.478
20180619,sungin1,1359.817
20180619,sungin2,4659.411
20180619,wolgye1,3660.07
20180619,wolgye2,2753.702
20180619,wolgye3,4232.075
20180619,gongneung1,8348.983
20180619,gongneung2,7750.826
20180619,hagye1,4193.457
20180619,hagye2,3264.419
20180619,junggyebon,1593.339
20180619,junggye1,2064.639
20180619,junggye4,1888.13
20180619,junggye23,4336.959
20180619,sanggye1,5864.642
20180619,sanggye2,4457.722
20180619,sanggye34,2590.798
20180619,sanggye5,1786.581
20180619,sanggye67,9200.036
20180619,sanggye8,3464.948
20180619,sanggye9,2267.081
20180619,sanggye10,2344.855
20180620,cheongunhyoja,2314.804
20180620,sajik,10024.986
20180620,samcheong,1460.14
20180620,buam,3679.281
20180620,pyeongchang,6478.829
20180620,muak,986.119
20180620,gyonam,1822.1
20180620,gahoe,1375.392
20180620,jongno1234,29404.161
20180620,jongno56,8761.294
20180620,ihwa,4851.287
20180620,hyehwa,4928.342
20180620,changsin1,2894.327
20180620,changsin2,868.954
20180620,changsin3,578.825
20180620,sungin1,1427.743
20180620,sungin2,4673.267
20180620,wolgye1,3660.069
20180620,wolgye2,2769.501
20180620,wolgye3,4252.668
20180620,gongneung1,8544.013
20180620,gongneung2,7819.02
20180620,hagye1,4129.568
20180620,hagye2,3230.317
20180620,junggyebon,1613.938
20180620,junggye1,2092.805
20180620,junggye4,1917.029
20180620,junggye23,4330.4
20180620,sanggye1,5895.819
20180620,sanggye2,4505.201
20180620,sanggye34,2608.618
20180620,sanggye5,1813.729
20180620,sanggye67,9256.871
20180620,sanggye8,3522.152
20180620,sanggye9,2321.145
20180620,sanggye10,2373.687
20180621,cheongunhyoja,2315.97
20180621,sajik,10026.484
20180621,samcheong,1480.895
20180621,buam,3520.195
20180621,pyeongchang,6271.028
20180621,muak,1044.188
20180621,gyonam,1826.754
20180621,gahoe,1358.87
20180621,jongno1234,29467.253
20180621,jongno56,8925.541
20180621,ihwa,4735.182
20180621,hyehwa,4745.112
20180621,changsin1,2937.506
20180621,changsin2,868.703
20180621,changsin3,536.41
20180621,sungin1,1393.405
20180621,sungin2,4661.194
20180621,wolgye1,3730.15
20180621,wolgye2,2767.228
20180621,wolgye3,4431.408
20180621,gongneung1,8712.709
20180621,gongneung2,7889.785
20180621,hagye1,4143.418
20180621,hagye2,3267.139
20180621,junggyebon,1648.366
20180621,junggye1,2230.768
20180621,junggye4,1829.837
20180621,junggye23,4440.613
20180621,sanggye1,6063.596
20180621,sanggye2,4543.98
20180621,sanggye34,2547.558
20180621,sanggye5,1677.103
20180621,sanggye67,9344.415
20180621,sanggye8,3539.805
20180621,sanggye9,2288.055
20180621,sanggye10,2416.038
20180622,cheongunhyoja,2311.625
20180622,sajik,10134.11
20180622,samcheong,1503.456
20180622,buam,3839.846
20180622,pyeongchang,6761.402
20180622,muak,1054.999
20180622,gyonam,1829.942
20180622,gahoe,1390.129
20180622,jongno1234,30277.985
20180622,jongno56,9257.436
20180622,ihwa,4885.23
20180622,hyehwa,4948.629
20180622,changsin1,3003.391
20180622,changsin2,900.898
20180622,changsin3,543.232
20180622,sungin1,1377.515
20180622,sungin2,4692.101
20180622,wolgye1,3788.725
20180622,wolgye2,2744.57
20180622,wolgye3,4517.949
20180622,gongneung1,8882.924
20180622,gongneung2,7898.599
20180622,hagye1,4137.523
20180622,hagye2,3270.989
20180622,junggyebon,1725.867
20180622,junggye1,2356.928
20180622,junggye4,2020.565
20180622,junggye23,4451.642
20180622,sanggye1,6217.44
20180622,sanggye2,4827.02
20180622,sanggye34,2707.983
20180622,sanggye5,1788.911
20180622,sanggye67,9660.649
20180622,sanggye8,3665.199
20180622,sanggye9,2391.207
20180622,sanggye10,2508.495
20180623,cheongunhyoja,2024.592
20180623,sajik,7730.656
20180623,samcheong,1336.546
20180623,buam,3658.378
20180623,pyeongchang,7057.998
20180623,muak,907.302
20180623,gyonam,1537.353
20180623,gahoe,871.471
20180623,jongno1234,22822.26
20180623,jongno56,6958.786
20180623,ihwa,4062.802
20180623,hyehwa,4272.962
20180623,changsin1,2533.86
20180623,changsin2,758.051
20180623,changsin3,417.375
20180623,sungin1,1259.875
20180623,sungin2,3850.105
20180623,wolgye1,3796.597
20180623,wolgye2,2648.956
20180623,wolgye3,4755.329
20180623,gongneung1,8685.941
20180623,gongneung2,7621.533
20180623,hagye1,3710.771
20180623,hagye2,3093.275
20180623,junggyebon,1950.668
20180623,junggye1,2569.508
20180623,junggye4,2021.245
20180623,junggye23,4411.015
20180623,sanggye1,6829.796
20180623,sanggye2,4967.046
20180623,sanggye34,2933.595
20180623,sanggye5,1826.87
20180623,sanggye67,9359.982
20180623,sanggye8,3583.54
20180623,sanggye9,2403.739
20180623,sanggye10,2484.387
20180624,cheongunhyoja,1592.991
20180624,sajik,5524.736
20180624,samcheong,981.904
20180624,buam,2910.022
20180624,pyeongchang,6115.065
20180624,muak,672.458
20180624,gyonam,1169.44
20180624,gahoe,623.039
20180624,jongno1234,14801.893
20180624,jongno56,4364.457
20180624,ihwa,2911.398
20180624,hyehwa,3182.611
20180624,changsin1,1913.145
20180624,changsin2,555.232
20180624,changsin3,317.566
20180624,sungin1,928.432
20180624,sungin2,2808.155
20180624,wolgye1,2854.911
20180624,wolgye2,2227.239
20180624,wolgye3,3401.185
20180624,gongneung1,6876.67
20180624,gongneung2,6360.802
20180624,hagye1,3217.038
20180624,hagye2,2414.194
20180624,junggyebon,1610.523
20180624,junggye1,2119.737
20180624,junggye4,1797.395
20180624,junggye23,3587.772
20180624,sanggye1,5715.997
20180624,sanggye2,4042.274
20180624,sanggye34,2559.107
20180624,sanggye5,1598.977
20180624,sanggye67,7302.153
20180624,sanggye8,3024.718
20180624,sanggye9,2028.985
20180624,sanggye10,2023.004
20180625,cheongunhyoja,2093.912
20180625,sajik,9339.218
20180625,samcheong,1404.493
20180625,buam,3259.74
20180625,pyeongchang,6052.992
20180625,muak,980.747
20180625,gyonam,1820.899
20180625,gahoe,1166.641
20180625,jongno1234,28425.38
20180625,jongno56,8697.372
20180625,ihwa,4499.048
20180625,hyehwa,4384.428
20180625,changsin1,2856.002
20180625,changsin2,851.34
20180625,changsin3,524.649
20180625,sungin1,1343.581
20180625,sungin2,4530.83
20180625,wolgye1,3522.282
20180625,wolgye2,2631.741
20180625,wolgye3,4229.804
20180625,gongneung1,8277.243
20180625,gongneung2,7027.655
20180625,hagye1,3835.168
20180625,hagye2,3050.368
20180625,junggyebon,1600.577
20180625,junggye1,2233.36
20180625,junggye4,1996.989
20180625,junggye23,4341.479
20180625,sanggye1,5903.343
20180625,sanggye2,4703.337
20180625,sanggye34,2584.682
20180625,sanggye5,1743.018
20180625,sanggye67,9542.576
20180625,sanggye8,3524.369
20180625,sanggye9,2290.342
20180625,sanggye10,2463.523
20180626,cheongunhyoja,2038.156
20180626,sajik,9123.357
20180626,samcheong,1275.148
20180626,buam,3230.56
20180626,pyeongchang,5843.991
20180626,muak,934.9
20180626,gyonam,1765.389
20180626,gahoe,1114.032
20180626,jongno1234,26416.304
20180626,jongno56,7970.468
20180626,ihwa,4326.038
20180626,hyehwa,4327.253
20180626,changsin1,2570.178
20180626,changsin2,769.934
20180626,changsin3,488.126
20180626,sungin1,1239.612
20180626,sungin2,4101.123
20180626,wolgye1,3288.719
20180626,wolgye2,2434.151
20180626,wolgye3,4021.089
20180626,gongneung1,7771.887
20180626,gongneung2,6426.511
20180626,hagye1,3718.208
20180626,hagye2,2864.446
20180626,junggyebon,1483.988
20180626,junggye1,2147.761
20180626,junggye4,1859.775
20180626,junggye23,4105.979
20180626,sanggye1,5282.682
20180626,sanggye2,4371.225
20180626,sanggye34,2378.946
20180626,sanggye5,1646.15
20180626,sanggye67,8716.739
20180626,sanggye8,3222.35
20180626,sanggye9,2132.661
20180626,sanggye10,2253.933
20180627,cheongunhyoja,2122.549
20180627,sajik,10155.639
20180627,samcheong,1403.013
20180627,buam,3293.91
20180627,pyeongchang,6103.633
20180627,muak,1021.385
20180627,gyonam,1847.127
20180627,gahoe,1234.846
20180627,jongno1234,29449.11
20180627,jongno56,8810.821
20180627,ihwa,4731.088
20180627,hyehwa,4615.449
20180627,changsin1,2843.296
20180627,changsin2,839.263
20180627,changsin3,525.683
20180627,sungin1,1311.523
20180627,sungin2,4464.01
20180627,wolgye1,3604.506
20180627,wolgye2,2581.37
20180627,wolgye3,4294.302
20180627,gongneung1,8282.217
20180627,gongneung2,7061.749
20180627,hagye1,4002.003
20180627,hagye2,3098.34
20180627,junggyebon,1623.895
20180627,junggye1,2274.018
20180627,junggye4,2009.447
20180627,junggye23,4407.79
20180627,sanggye1,5777.577
20180627,sanggye2,4604.187
20180627,sanggye34,2604.151
20180627,sanggye5,1777.972
20180627,sanggye67,9133.72
20180627,sanggye8,3451.578
20180627,sanggye9,2261.999
20180627,sanggye10,2354.537
20180628,cheongunhyoja,2230.212
20180628,sajik,10155.474
20180628,samcheong,1465.791
20180628,buam,3489.423
20180628,pyeongchang,6252.845
20180628,muak,1011.485
20180628,gyonam,1911.106
20180628,gahoe,1214.657
20180628,jongno1234,28774.365
20180628,jongno56,8761.798
20180628,ihwa,4726.769
20180628,hyehwa,4576.865
20180628,changsin1,2884.888
20180628,changsin2,869.485
20180628,changsin3,526.591
20180628,sungin1,1358.525
20180628,sungin2,4612.692
20180628,wolgye1,3487.328
20180628,wolgye2,2583.133
20180628,wolgye3,4318.804
20180628,gongneung1,8403.893
20180628,gongneung2,7219.335
20180628,hagye1,3982.748
20180628,hagye2,3077.085
20180628,junggyebon,1633.857
20180628,junggye1,2236.687
20180628,junggye4,2005.704
20180628,junggye23,4241.383
20180628,sanggye1,5857.917
20180628,sanggye2,4482.354
20180628,sanggye34,2616.862
20180628,sanggye5,1742.447
20180628,sanggye67,9071.166
20180628,sanggye8,3504.023
20180628,sanggye9,2282.073
20180628,sanggye10,2349.96
20180629,cheongunhyoja,2452.087
20180629,sajik,10090.452
20180629,samcheong,1451.75
20180629,buam,3575.248
20180629,pyeongchang,6421.898
20180629,muak,1023.677
20180629,gyonam,1919.065
20180629,gahoe,1236.432
20180629,jongno1234,29759.462
20180629,jongno56,9261.037
20180629,ihwa,4821.414
20180629,hyehwa,4716.041
20180629,changsin1,2973.432
20180629,changsin2,888.231
20180629,changsin3,526.951
20180629,sungin1,1392.701
20180629,sungin2,4776.22
20180629,wolgye1,3633.271
20180629,wolgye2,2744.982
20180629,wolgye3,4639.65
20180629,gongneung1,8806.214
20180629,gongneung2,7253.568
20180629,hagye1,4145.395
20180629,hagye2,3207.795
20180629,junggyebon,1709.843
20180629,junggye1,2321.542
20180629,junggye4,2037.374
20180629,junggye23,4764.386
20180629,sanggye1,6224.67
20180629,sanggye2,5369.911
20180629,sanggye34,2749.668
20180629,sanggye5,1828.392
20180629,sanggye67,9958.274
20180629,sanggye8,3678.655
20180629,sanggye9,2388.091
20180629,sanggye10,2551.311
20180630,cheongunhyoja,2198.97
20180630,sajik,7058.928
20180630,samcheong,1232.695
20180630,buam,3392.462
20180630,pyeongchang,6414.041
20180630,muak,878.784
20180630,gyonam,1521.342
20180630,gahoe,788.077
20180630,jongno1234,20431.322
20180630,jongno56,6392.168
20180630,ihwa,3782.9
20180630,hyehwa,3872.769
20180630,changsin1,2310.98
20180630,changsin2,669.743
20180630,changsin3,358.363
20180630,sungin1,1123.102
20180630,sungin2,3494.831
20180630,wolgye1,3412.567
20180630,wolgye2,2523.479
20180630,wolgye3,4574.507
20180630,gongneung1,7981.881
20180630,gongneung2,6393.08
20180630,hagye1,3628.441
20180630,hagye2,2948.598
20180630,junggyebon,1819.389
20180630,junggye1,2537.358
20180630,junggye4,1970.777
20180630,junggye23,4862.768
20180630,sanggye1,6237.146
20180630,sanggye2,6080.04
20180630,sanggye34,2742.985
20180630,sanggye5,1777.581
20180630,sanggye67,9240.056
20180630,sanggye8,3258.05
20180630,sanggye9,2215.535
20180630,sanggye10,2449.806
20180701,cheongunhyoja,1368.896
20180701,sajik,4435.527
20180701,samcheong,708.063
20180701,buam,2385.505
20180701,pyeongchang,5040.26
20180701,muak,570.96
20180701,gyonam,983.961
20180701,gahoe,471.277
20180701,jongno1234,11389.03
20180701,jongno56,3343.53
20180701,ihwa,2409.942
20180701,hyehwa,2673.566
20180701,changsin1,1389.488
20180701,changsin2,416.096
20180701,changsin3,237.167
20180701,sungin1,706.28
20180701,sungin2,2182.761
20180701,wolgye1,2529.962
20180701,wolgye2,1910.71
20180701,wolgye3,3468.075
20180701,gongneung1,5911.241
20180701,gongneung2,4633.222
20180701,hagye1,2853.751
20180701,hagye2,2137.318
20180701,junggyebon,1240.387
20180701,junggye1,2056.546
20180701,junggye4,1550.212
20180701,junggye23,3688.77
20180701,sanggye1,4504.53
20180701,sanggye2,4833.592
20180701,sanggye34,2001.455
20180701,sanggye5,1619.648
20180701,sanggye67,6388.733
20180701,sanggye8,2371.108
20180701,sanggye9,1702.734
20180701,sanggye10,1914.587
20180702,cheongunhyoja,2340.473
20180702,sajik,9069.106
20180702,samcheong,1169.98
20180702,buam,2884.794
20180702,pyeongchang,5533.384
20180702,muak,856.862
20180702,gyonam,1817.321
20180702,gahoe,1036.97
20180702,jongno1234,26142.591
20180702,jongno56,7687.204
20180702,ihwa,4108.561
20180702,hyehwa,4083.992
20180702,changsin1,2666.83
20180702,changsin2,762.65
20180702,changsin3,463.992
20180702,sungin1,1268.936
20180702,sungin2,4245.939
20180702,wolgye1,3259.511
20180702,wolgye2,2449.637
20180702,wolgye3,4237.478
20180702,gongneung1,7733.47
20180702,gongneung2,5841.998
20180702,hagye1,3679.83
20180702,hagye2,2807.132
20180702,junggyebon,1385.154
20180702,junggye1,2153.455
20180702,junggye4,1917.184
20180702,junggye23,4508.609
20180702,sanggye1,5175.354
20180702,sanggye2,5466.001
20180702,sanggye34,2331.278
20180702,sanggye5,1851.136
20180702,sanggye67,8333.287
20180702,sanggye8,2943.73
20180702,sanggye9,2051.867
20180702,sanggye10,2358.154
20180703,cheongunhyoja,2534.166
20180703,sajik,9942.984
20180703,samcheong,1334.229
20180703,buam,3262.485
20180703,pyeongchang,6186.738
20180703,muak,1000.992
20180703,gyonam,1914.914
20180703,gahoe,1179.83
20180703,jongno1234,29157.522
20180703,jongno56,8942.087
20180703,ihwa,4551.109
20180703,hyehwa,4496.125
20180703,changsin1,3375.581
20180703,changsin2,885.585
20180703,changsin3,566.845
20180703,sungin1,1572.509
20180703,sungin2,4730.452
20180703,wolgye1,3509.2
20180703,wolgye2,2620.902
20180703,wolgye3,4487.661
20180703,gongneung1,8275.977
20180703,gongneung2,6692.565
20180703,hagye1,4020.375
20180703,hagye2,3047.648
20180703,junggyebon,1520.185
20180703,junggye1,2127.706
20180703,junggye4,1913.958
20180703,junggye23,4320.775
20180703,sanggye1,5744.74
20180703,sanggye2,5213.91
20180703,sanggye34,2604.678
20180703,sanggye5,2013.994
20180703,sanggye67,8693.76
20180703,sanggye8,3169.665
20180703,sanggye9,2188.947
20180703,sanggye10,2474.803
20180704,cheongunhyoja,2575.833
20180704,sajik,10202.26
20180704,samcheong,1340.055
20180704,buam,3332.745
20180704,pyeongchang,6243.452
20180704,muak,1032.149
20180704,gyonam,1991.224
20180704,gahoe,1171.185
20180704,jongno1234,29221.603
20180704,jongno56,8852.85
20180704,ihwa,4673.267
20180704,hyehwa,4573.067
20180704,changsin1,3222.121
20180704,changsin2,889.716
20180704,changsin3,549.436
20180704,sungin1,1477.697
20180704,sungin2,4779.026
20180704,wolgye1,3591.592
20180704,wolgye2,2663.371
20180704,wolgye3,4713.233
20180704,gongneung1,8718.193
20180704,gongneung2,6770.107
20180704,hagye1,4005.756
20180704,hagye2,3120.178
20180704,junggyebon,1516.355
20180704,junggye1,1986.973
20180704,junggye4,1773.085
20180704,junggye23,4220.378
20180704,sanggye1,5821.616
20180704,sanggye2,4912.079
20180704,sanggye34,2607.96
20180704,sanggye5,2025.848
20180704,sanggye67,8814.7
20180704,sanggye8,3223.323
20180704,sanggye9,2184.491
20180704,sanggye10,2528.884
20180705,cheongunhyoja,2556.42
20180705,sajik,10272.597
20180705,samcheong,1344.305
20180705,buam,3384.233
20180705,pyeongchang,6377.749
20180705,muak,999.115
20180705,gyonam,1948.49
20180705,gahoe,1175.264
20180705,jongno1234,29191.623
20180705,jongno56,8448.714
20180705,ihwa,4627.252
20180705,hyehwa,4451.464
20180705,changsin1,3103.178
20180705,changsin2,865.94
20180705,changsin3,501.053
20180705,sungin1,1364.607
20180705,sungin2,4684.967
20180705,wolgye1,3494.852
20180705,wolgye2,2644.722
20180705,wolgye3,4668.92
20180705,gongneung1,8550.903
20180705,gongneung2,6711.056
20180705,hagye1,3983.865
20180705,hagye2,3127.529
20180705,junggyebon,1469.138
20180705,junggye1,1929.68
20180705,junggye4,1742.644
20180705,junggye23,4169.445
20180705,sanggye1,5909.282
20180705,sanggye2,4912.609
20180705,sanggye34,2613.969
20180705,sanggye5,2024.182
20180705,sanggye67,8640.625
20180705,sanggye8,3147.523
20180705,sanggye9,2178.52
20180705,sanggye10,2491.539
20180706,cheongunhyoja,2630.508
20180706,sajik,10384.576
20180706,samcheong,1404.868
20180706,buam,3569.553
20180706,pyeongchang,6743.67
20180706,muak,1038.039
20180706,gyonam,2031.167
20180706,gahoe,1194.634
20180706,jongno1234,30266.439
20180706,jongno56,8945.835
20180706,ihwa,4649.303
20180706,hyehwa,4713.953
20180706,changsin1,3285.721
20180706,changsin2,906.116
20180706,changsin3,482.443
20180706,sungin1,1391.838
20180706,sungin2,4856.812
20180706,wolgye1,3635.401
20180706,wolgye2,2740.414
20180706,wolgye3,4879.222
20180706,gongneung1,8827.753
20180706,gongneung2,6961.473
20180706,hagye1,3997.49
20180706,hagye2,3188.225
20180706,junggyebon,1552.45
20180706,junggye1,2011.808
20180706,junggye4,1788.545
20180706,junggye23,4394.753
20180706,sanggye1,6054.296
20180706,sanggye2,5208.92
20180706,sanggye34,2718.582
20180706,sanggye5,2106.217
20180706,sanggye67,9191.429
20180706,sanggye8,3263.649
20180706,sanggye9,2284.338
20180706,sanggye10,2626.752
20180707,cheongunhyoja,2252.878
20180707,sajik,7275.585
20180707,samcheong,1283.54
20180707,buam,3591.188
20180707,pyeongchang,7382.853
20180707,muak,864.057
20180707,gyonam,1505.89
20180707,gahoe,856.017
20180707,jongno1234,22243.457
20180707,jongno56,7089.085
20180707,ihwa,3988.262
20180707,hyehwa,4156.58
20180707,changsin1,2795.945
20180707,changsin2,775.211
20180707,changsin3,387.716
20180707,sungin1,1276.472
20180707,sungin2,4033.833
20180707,wolgye1,3761.436
20180707,wolgye2,2638.855
20180707,wolgye3,5045.344
20180707,gongneung1,8899.062
20180707,gongneung2,7063.313
20180707,hagye1,3696.027
20180707,hagye2,3123.466
20180707,junggyebon,1671.068
20180707,junggye1,2143.048
20180707,junggye4,1799.988
20180707,junggye23,4390.38
20180707,sanggye1,7075.151
20180707,sanggye2,5456.114
20180707,sanggye34,3061.161
20180707,sanggye5,2280.259
20180707,sanggye67,9040.195
20180707,sanggye8,3165.864
20180707,sanggye9,2314.92
20180707,sanggye10,2661.266
20180708,cheongunhyoja,1795.339
20180708,sajik,5430.412
20180708,samcheong,988.715
20180708,buam,3069.005
20180708,pyeongchang,6917.868
20180708,muak,714.961
20180708,gyonam,1180.625
20180708,gahoe,628.678
20180708,jongno1234,14952.429
20180708,jongno56,4255.222
20180708,ihwa,2962.184
20180708,hyehwa,3302.129
20180708,changsin1,1998.924
20180708,changsin2,544.425
20180708,changsin3,283.637
20180708,sungin1,920.071
20180708,sungin2,2896.003
20180708,wolgye1,3015.942
